student_id,phase,class,name,birth_year,age_2022,gender,admission_year,school_institution,inde_2022,iaa,ieg,ips,ida,math,portuguese,english,indicated_for_intervention,achieved_turning_point,ipv,ian,Fase ideal,deficiency,year,Defasagem,Ativo/ Inativo,Pedra 2023,Nome Anonimizado,age,Fase Ideal,inde_2023,ipp,Data de Nasc,inde_2024
RA-832,0,U,Aluno-832,2013,9,Menino,2022,Escola Pública,8.179,10.0,9.2,7.5,8.8,8.8,8.8,,Não,Sim,8.833,5.0,Fase 1 (4º ano),-1,PEDE2022,,,,,,,,,,
RA-833,0,U,Aluno-833,2013,9,Menino,2022,Escola Pública,7.791,10.0,9.5,7.5,7.8,8.2,7.5,,Não,Não,7.583,5.0,Fase 1 (4º ano),-1,PEDE2022,,,,,,,,,,
RA-834,0,U,Aluno-834,2013,9,Menino,2022,Escola Pública,8.136,9.0,9.0,7.5,9.0,9.2,8.8,,Não,Sim,9.083,5.0,Fase 1 (4º ano),-1,PEDE2022,,,,,,,,,,
RA-835,0,V,Aluno-835,2014,8,Menino,2022,Escola Pública,7.263,6.9,7.3,7.5,7.5,7.6,7.3,,Não,Não,6.667,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-836,0,V,Aluno-836,2013,9,Menino,2022,Escola Pública,7.665,8.5,8.3,7.5,9.2,9.0,9.3,,Não,Não,7.583,5.0,Fase 1 (4º ano),-1,PEDE2022,,,,,,,,,,
RA-837,0,V,Aluno-837,2014,8,Menino,2022,Escola Pública,8.207,8.5,9.0,7.5,8.8,9.2,8.3,,Não,Não,7.5,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-838,0,V,Aluno-838,2013,9,Menino,2022,Escola Pública,7.461,10.0,7.4,7.5,6.3,6.6,5.9,,Sim,Sim,9.417,5.0,Fase 1 (4º ano),-1,PEDE2022,,,,,,,,,,
RA-839,0,V,Aluno-839,2013,9,Menina,2022,Escola Pública,5.198,0.0,5.1,7.5,5.4,5.8,5.0,,Não,Não,6.583,5.0,Fase 1 (4º ano),-1,PEDE2022,,,,,,,,,,
RA-840,0,V,Aluno-840,2014,8,Menino,2022,Escola Pública,7.875,9.0,8.2,7.5,7.8,9.6,5.9,,Não,Não,7.5,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-841,0,V,Aluno-841,2011,11,Menino,2022,Escola Pública,7.3,8.5,8.5,7.5,7.2,8.6,5.8,,Não,Não,7.5,5.0,Fase 2 (5º e 6º ano),-2,PEDE2022,,,,,,,,,,
RA-842,0,Y,Aluno-842,2014,8,Menina,2022,Escola Pública,7.952,7.5,8.3,7.5,9.1,9.1,9.1,,Não,Não,8.25,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-843,0,Y,Aluno-843,2014,8,Menina,2022,Escola Pública,8.538,8.5,9.0,7.5,9.2,9.8,8.5,,Sim,Sim,8.417,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-844,0,Y,Aluno-844,2014,8,Menino,2022,Escola Pública,6.253,0.0,5.0,8.1,5.9,6.0,5.8,,Sim,Não,8.333,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-845,0,Y,Aluno-845,2014,8,Menina,2022,Escola Pública,8.491,10.0,8.8,7.5,8.7,9.1,8.3,,Não,Sim,8.417,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-846,0,Y,Aluno-846,2015,7,Menina,2022,Escola Pública,7.412,9.0,7.2,7.5,5.9,7.7,4.0,,Não,Não,7.917,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-847,0,Y,Aluno-847,2013,9,Menino,2022,Escola Pública,6.839,7.9,8.2,4.4,7.7,7.8,7.6,,Não,Não,7.417,5.0,Fase 1 (4º ano),-1,PEDE2022,,,,,,,,,,
RA-848,0,Y,Aluno-848,2013,9,Menino,2022,Escola Pública,7.488,9.5,7.0,7.5,9.0,9.8,8.1,,Não,Não,7.833,5.0,Fase 1 (4º ano),-1,PEDE2022,,,,,,,,,,
RA-849,0,Y,Aluno-849,2013,9,Menino,2022,Escola Pública,7.369,8.5,8.3,7.5,9.1,9.8,8.3,,Não,Não,7.417,5.0,Fase 1 (4º ano),-1,PEDE2022,,,,,,,,,,
RA-850,0,Y,Aluno-850,2014,8,Menino,2022,Escola Pública,7.641,10.0,7.3,7.5,8.5,8.1,8.8,,Não,Não,7.167,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-851,0,Y,Aluno-851,2014,8,Menino,2022,Escola Pública,7.515,9.0,7.9,7.5,8.3,7.9,8.7,,Não,Não,6.583,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-852,0,Z,Aluno-852,2015,7,Menina,2022,Escola Pública,5.666,9.0,6.8,5.0,2.1,2.5,1.8,,Não,Não,5.5,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-853,0,Z,Aluno-853,2014,8,Menina,2022,Escola Pública,8.616,10.0,9.6,7.5,8.5,8.8,8.2,,Não,Sim,8.5,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-854,0,Z,Aluno-854,2014,8,Menina,2022,Escola Pública,8.098,8.0,9.0,7.5,9.3,9.5,9.0,,Não,Não,7.167,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-855,0,Z,Aluno-855,2013,9,Menina,2022,Escola Pública,8.453,10.0,9.6,7.5,9.7,9.7,9.6,,Não,Sim,9.0,5.0,Fase 1 (4º ano),-1,PEDE2022,,,,,,,,,,
RA-856,0,Z,Aluno-856,2015,7,Menino,2022,Escola Pública,8.398,10.0,9.1,7.5,8.4,8.5,8.2,,Não,Não,8.0,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-857,0,Z,Aluno-857,2013,9,Menina,2022,Escola Pública,8.154,8.5,8.9,7.5,9.5,9.6,9.3,,Não,Sim,9.083,5.0,Fase 1 (4º ano),-1,PEDE2022,,,,,,,,,,
RA-858,0,Z,Aluno-858,2015,7,Menino,2022,Escola Pública,7.523,10.0,7.1,5.6,7.7,8.4,6.9,,Não,Não,7.333,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-859,0,Z,Aluno-859,2015,7,Menina,2022,Escola Pública,8.325,8.5,8.7,7.5,8.9,9.4,8.4,,Não,Não,8.25,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
RA-860,0,Z,Aluno-860,2015,7,Menino,2022,Escola Pública,8.136,9.5,8.5,7.5,8.1,8.9,7.2,,Não,Não,7.75,10.0,ALFA  (2º e 3º ano),0,PEDE2022,,,,,,,,,,
